City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Saint George,US,2022-10-05 22:11:31,37.1041,-113.5841,88.43,20,0,5.01
295,Saint Anthony,US,2022-10-05 22:11:32,45.0205,-93.218,72.93,63,0,8.05
296,Matara,LK,2022-10-05 22:11:32,5.9485,80.5353,76.46,90,100,11.97
297,Turayf,SA,2022-10-05 22:11:33,31.6725,38.6637,77.88,27,2,11.86
298,Vardo,NO,2022-10-05 22:11:33,70.3705,31.1107,42.78,81,75,14.97
299,Grindavik,IS,2022-10-05 22:10:00,63.8424,-22.4338,43.27,75,0,3.44
300,Key Biscayne,US,2022-10-05 22:11:34,25.6937,-80.1628,83.01,68,75,6.91
301,San Juan,AR,2022-10-05 22:11:34,-31.5375,-68.5364,60.75,45,100,7.23
302,Asahi,JP,2022-10-05 22:11:34,35.7167,140.65,61.27,71,100,19.48
303,Andros Town,BS,2022-10-05 22:11:35,24.7,-77.7667,82.36,68,76,11.79
304,Iqaluit,CA,2022-10-05 22:11:35,63.7506,-68.5145,33.53,93,100,9.22
305,Porto Novo,BJ,2022-10-05 22:11:36,6.4965,2.6036,76.8,89,35,6.04
306,Emerald,AU,2022-10-05 22:11:36,-23.5333,148.1667,67.33,78,19,14.5
307,Caravelas,BR,2022-10-05 22:11:23,-17.7125,-39.2481,75.61,81,86,10.02
308,La Pintada,CO,2022-10-05 22:11:37,5.7487,-75.6063,81.63,92,95,1.01
309,Los Llanos De Aridane,ES,2022-10-05 22:11:38,28.6585,-17.9182,73.13,80,91,11.5
310,Jizan,SA,2022-10-05 22:11:38,17.3333,42.6667,86.65,66,58,0.98
311,Lander,US,2022-10-05 22:11:39,42.833,-108.7307,68.81,29,0,0.0
312,Kuvandyk,RU,2022-10-05 22:11:39,51.4781,57.3552,50.14,25,100,5.79
313,Ilulissat,GL,2022-10-05 22:11:39,69.2167,-51.1,24.82,68,75,0.0
314,Cascais,PT,2022-10-05 22:11:40,38.6979,-9.4215,68.97,87,0,23.0
315,Nyrob,RU,2022-10-05 22:11:40,60.733,56.7202,43.3,72,100,7.47
316,Plettenberg Bay,ZA,2022-10-05 22:11:40,-34.0527,23.3716,54.52,87,74,4.25
317,Nyurba,RU,2022-10-05 22:12:41,63.2842,118.3319,28.27,95,100,9.46
318,Sechura,PE,2022-10-05 22:12:41,-5.5569,-80.8222,71.42,59,12,18.95
319,Gwanda,ZW,2022-10-05 22:12:42,-20.9333,29.0,69.55,38,0,6.64
320,Walvis Bay,NA,2022-10-05 22:08:02,-22.9575,14.5053,54.41,89,1,10.22
321,Liverpool,GB,2022-10-05 22:12:43,53.4106,-2.9779,54.28,80,75,14.97
322,Thinadhoo,MV,2022-10-05 22:12:43,0.5333,72.9333,82.18,74,100,19.42
323,Shenjiamen,CN,2022-10-05 22:12:43,29.9576,122.298,66.49,77,100,14.88
324,Saint-Francois,FR,2022-10-05 22:12:06,46.4154,3.9054,54.84,88,0,3.44
325,Talaya,RU,2022-10-05 22:12:44,61.3833,152.75,13.46,91,100,5.64
326,Lake City,US,2022-10-05 22:12:24,30.1897,-82.6393,80.78,36,0,4.61
327,Honningsvag,NO,2022-10-05 22:12:45,70.9821,25.9704,44.35,76,100,17.27
328,Cartagena,CO,2022-10-05 22:09:38,10.3997,-75.5144,83.82,74,40,6.91
329,Siuna,NI,2022-10-05 22:12:45,13.7332,-84.7773,77.9,94,97,3.78
330,Bartlesville,US,2022-10-05 22:11:26,36.7473,-95.9808,83.01,36,75,4.0
331,Champerico,GT,2022-10-05 22:12:46,14.3,-91.9167,90.14,73,100,4.59
332,Muros,ES,2022-10-05 22:12:46,42.7762,-9.0603,66.09,81,99,14.92
333,Zhangye,CN,2022-10-05 22:08:43,38.9342,100.4517,44.74,41,9,5.08
334,Gravdal,NO,2022-10-05 22:12:47,68.1214,13.5031,48.38,73,100,20.2
335,Baghdad,IQ,2022-10-05 22:10:10,33.3406,44.4009,78.71,31,0,3.44
336,Rocha,UY,2022-10-05 22:08:30,-34.4833,-54.3333,58.21,77,64,11.25
337,Formosa Do Rio Preto,BR,2022-10-05 22:12:48,-11.0483,-45.1931,85.78,23,5,3.11
338,Sweetwater,US,2022-10-05 22:12:48,25.7634,-80.3731,82.99,67,75,10.36
339,Carballo,ES,2022-10-05 22:12:49,43.213,-8.691,63.07,93,100,10.69
340,Avera,US,2022-10-05 22:12:49,33.194,-82.5271,80.55,27,1,3.8
341,Iguape,BR,2022-10-05 22:12:50,-24.7081,-47.5553,67.37,91,84,9.89
342,Ca Mau,VN,2022-10-05 22:10:51,9.1769,105.15,75.0,96,100,4.38
343,Tiznit,MA,2022-10-05 22:12:50,29.5833,-9.5,71.46,53,31,1.59
344,Nelson Bay,AU,2022-10-05 22:12:51,-32.7167,152.15,62.11,96,100,14.0
345,Beyneu,KZ,2022-10-05 22:12:51,45.3167,55.2,54.9,37,82,13.51
346,Inhambane,MZ,2022-10-05 22:12:51,-23.865,35.3833,71.28,91,0,9.17
347,Kovernino,RU,2022-10-05 22:12:52,57.1253,43.8142,43.93,92,94,4.07
348,Narasannapeta,IN,2022-10-05 22:09:09,18.4167,84.05,77.95,90,100,6.4
349,Torbay,CA,2022-10-05 22:11:18,47.6666,-52.7314,55.27,72,12,3.0
350,Dhone,IN,2022-10-05 22:12:53,15.4167,77.8833,71.29,96,100,9.08
351,Marigot,MF,2022-10-05 22:12:53,18.0667,-63.0833,84.29,74,20,11.5
352,Smidovich,RU,2022-10-05 22:12:54,48.6,133.8167,32.72,59,2,11.61
353,Vila,PT,2022-10-05 22:12:54,42.0304,-8.1588,55.71,86,55,5.37
354,Raudeberg,NO,2022-10-05 22:12:54,61.9875,5.1352,50.67,56,51,31.74
355,Hay River,CA,2022-10-05 22:12:55,60.8156,-115.7999,49.78,44,2,10.2
356,Chipinge,ZW,2022-10-05 22:12:55,-20.1883,32.6236,61.66,81,0,4.97
357,Ailigandi,PA,2022-10-05 22:12:56,9.2333,-78.0167,82.11,81,100,5.26
358,Broome,US,2022-10-05 22:09:32,42.2506,-75.833,63.37,58,26,1.99
359,Flinders,AU,2022-10-05 22:12:56,-34.5833,150.8552,59.38,94,100,3.0
360,Hearst,CA,2022-10-05 22:12:57,49.6835,-83.6665,57.07,93,98,5.32
361,Krutikha,RU,2022-10-05 22:12:57,53.9599,81.2093,45.07,97,100,2.66
362,Bonthe,SL,2022-10-05 22:13:58,7.5264,-12.505,77.81,88,100,2.84
363,Montrose,US,2022-10-05 22:10:17,38.4166,-108.2673,63.81,32,11,8.25
364,Ribas Do Rio Pardo,BR,2022-10-05 22:13:58,-20.4431,-53.7592,77.74,65,29,5.91
365,Paita,PE,2022-10-05 22:13:59,-5.0892,-81.1144,65.75,76,9,19.53
366,Kommunar,RU,2022-10-05 22:13:59,59.6206,30.39,47.73,97,100,7.07
367,Satipo,PE,2022-10-05 22:13:59,-11.2522,-74.6386,79.5,71,85,2.8
368,Moerai,PF,2022-10-05 22:14:00,-22.4333,-151.3333,72.93,62,85,17.87
369,Fomboni,KM,2022-10-05 22:14:00,-12.28,43.7425,75.99,75,1,5.68
370,Nishihara,JP,2022-10-05 22:14:01,26.1842,127.7558,78.08,83,20,12.66
371,Lata,PT,2022-10-05 22:14:01,40.1629,-8.3327,63.81,87,9,1.3
372,Puksoozero,RU,2022-10-05 22:14:01,62.5903,40.6066,45.88,96,100,2.21
373,Vitim,RU,2022-10-05 22:14:02,59.4511,112.5578,27.79,77,99,6.82
374,Guerrero Negro,MX,2022-10-05 22:14:02,27.9769,-114.0611,76.06,62,3,11.18
375,Semey,KZ,2022-10-05 22:14:03,50.4111,80.2275,41.59,42,34,4.63
376,Port Blair,IN,2022-10-05 22:10:01,11.6667,92.75,79.92,83,98,10.51
377,Alofi,NU,2022-10-05 22:14:04,-19.0595,-169.9187,84.09,65,75,11.5
378,Baker City,US,2022-10-05 22:14:04,44.7749,-117.8344,80.6,25,0,4.61
379,Snyder,US,2022-10-05 22:14:04,32.7179,-100.9176,85.32,24,40,4.61
380,Perth,AU,2022-10-05 22:11:18,-31.9333,115.8333,51.04,86,75,6.91
381,Amahai,ID,2022-10-05 22:14:05,-3.3333,128.9167,78.12,84,75,2.95
382,Borzya,RU,2022-10-05 22:14:06,50.3833,116.5167,21.83,69,39,2.1
383,Luanda,AO,2022-10-05 22:14:06,-8.8368,13.2343,74.07,83,37,7.72
384,Harper,LR,2022-10-05 22:14:06,4.375,-7.7169,76.41,91,99,6.69
385,Oranjemund,NA,2022-10-05 22:14:07,-28.55,16.4333,55.29,91,18,10.8
386,Najran,SA,2022-10-05 22:14:07,17.4924,44.1277,72.9,26,81,2.98
387,Manakara,MG,2022-10-05 22:14:08,-22.1333,48.0167,66.69,94,8,7.09
388,Pevek,RU,2022-10-05 22:14:08,69.7008,170.3133,29.98,87,100,9.22
389,Kapit,MY,2022-10-05 22:09:21,2.0167,112.9333,72.66,100,96,0.45
390,Zaria,NG,2022-10-05 22:14:09,11.1113,7.7227,71.47,82,83,4.07
391,Bosaso,SO,2022-10-05 22:14:09,11.2842,49.1816,84.96,58,55,2.15
392,Souillac,MU,2022-10-05 22:14:10,-20.5167,57.5167,70.61,68,87,12.59
393,Mitsamiouli,KM,2022-10-05 22:14:10,-11.3847,43.2844,74.86,78,2,2.86
394,Gobabis,NA,2022-10-05 22:14:10,-22.45,18.9667,77.95,10,97,9.1
395,Sorgun,TR,2022-10-05 22:14:11,39.8101,35.186,51.24,82,80,14.81
396,Borova,UA,2022-10-05 22:14:11,50.1763,30.1043,52.25,83,100,7.49
397,Te Anau,NZ,2022-10-05 22:14:11,-45.4167,167.7167,38.21,73,93,0.27
398,Tombouctou,ML,2022-10-05 22:14:12,20.0,-3.0,96.76,18,95,6.67
399,Lundazi,ZM,2022-10-05 22:14:12,-12.2929,33.1782,69.04,38,34,9.71
400,Westerland,DE,2022-10-05 22:14:13,54.9079,8.3033,58.01,94,100,23.02
401,Kenai,US,2022-10-05 22:14:13,60.5544,-151.2583,55.09,62,100,23.02
402,Prado,BR,2022-10-05 22:14:14,-17.3411,-39.2208,76.15,79,70,13.09
403,Pachino,IT,2022-10-05 22:14:14,36.7186,15.0907,69.19,62,18,4.81
404,Pontianak,ID,2022-10-05 22:14:15,-0.0333,109.3333,75.18,94,100,3.44
405,Jibuti,DJ,2022-10-05 22:14:15,11.5,42.5,80.29,60,30,7.16
406,Kabo,CF,2022-10-05 22:14:15,7.6994,18.629,71.85,93,97,2.04
407,Agadez,NE,2022-10-05 22:14:16,19.75,10.25,84.49,21,5,11.39
408,Puerto Del Rosario,ES,2022-10-05 22:14:16,28.5004,-13.8627,74.95,69,0,11.5
409,Rio Gallegos,AR,2022-10-05 22:09:54,-51.6226,-69.2181,50.45,47,98,14.0
410,Paraiso,CR,2022-10-05 22:15:17,9.8383,-83.8656,72.16,88,98,2.86
411,Phalombe,MW,2022-10-05 22:15:17,-15.8064,35.6507,73.78,31,0,4.79
412,Bereda,ES,2022-10-05 22:15:18,43.2686,-7.5406,61.41,100,100,7.23
413,Abu Samrah,SY,2022-10-05 22:15:19,35.3029,37.1841,70.9,50,1,4.83
414,Ziro,IN,2022-10-05 22:15:19,27.6333,93.8333,56.97,99,97,1.1
415,Merauke,ID,2022-10-05 22:15:19,-8.4667,140.3333,79.63,85,100,12.37
416,Cajati,BR,2022-10-05 22:11:08,-24.7361,-48.1228,65.28,97,86,2.3
417,Tsumeb,NA,2022-10-05 22:15:20,-19.2333,17.7167,81.73,12,11,9.24
418,Beringovskiy,RU,2022-10-05 22:15:21,63.05,179.3167,44.82,92,100,22.5
419,Baykit,RU,2022-10-05 22:15:21,61.67,96.37,29.73,98,100,3.09
420,Shubarshi,KZ,2022-10-05 22:15:21,48.5872,57.1869,50.09,24,99,9.82
421,Rio Grande,BR,2022-10-05 22:15:22,-32.035,-52.0986,62.71,82,77,16.49
422,Sao Jose Da Coroa Grande,BR,2022-10-05 22:15:22,-8.8978,-35.1478,76.66,87,13,8.55
423,Aksarka,RU,2022-10-05 22:15:23,66.5606,67.7975,36.75,85,97,9.08
424,Hailar,CN,2022-10-05 22:15:23,49.2,119.7,24.04,69,41,6.89
425,Envira,BR,2022-10-05 22:15:24,-7.3,-70.2167,86.92,56,69,2.75
426,Nalut,LY,2022-10-05 22:15:24,30.3333,10.85,72.48,49,0,14.03
427,Mersing,MY,2022-10-05 22:15:24,2.4312,103.8405,75.11,94,40,5.75
428,Clifton,US,2022-10-05 22:14:48,40.8584,-74.1638,60.82,92,100,5.75
429,Dourados,BR,2022-10-05 22:15:25,-22.2211,-54.8056,71.49,84,45,12.21
430,Miandrivazo,MG,2022-10-05 22:15:26,-19.5167,45.4667,75.85,76,0,3.89
431,Banamba,ML,2022-10-05 22:15:26,13.55,-7.45,77.47,68,20,6.62
432,Kosonsoy,UZ,2022-10-05 22:15:27,41.2561,71.5508,48.76,28,100,4.41
433,Sioux Lookout,CA,2022-10-05 22:15:27,50.1001,-91.917,51.87,93,75,6.91
434,Cidreira,BR,2022-10-05 22:15:27,-30.1811,-50.2056,63.36,79,68,19.26
435,Pisco,PE,2022-10-05 22:15:28,-13.7,-76.2167,64.45,68,0,13.8
436,Bodden Town,KY,2022-10-05 22:15:28,19.2833,-81.25,84.99,69,75,8.05
437,Jingdezhen,CN,2022-10-05 22:15:29,29.2947,117.2079,59.95,94,100,3.22
438,Lambarene,GA,2022-10-05 22:15:29,-0.7001,10.2406,75.34,88,95,5.21
439,Tilichiki,RU,2022-10-05 22:15:10,60.4667,166.1,35.51,79,17,16.44
440,Hami,CN,2022-10-05 22:15:30,42.8,93.45,51.42,35,0,6.24
441,Dera Ismail Khan,PK,2022-10-05 22:15:30,31.8327,70.9024,83.28,25,0,6.46
442,South Lake Tahoe,US,2022-10-05 22:15:30,38.9332,-119.9844,76.86,22,0,5.01
443,Saint-Louis,SN,2022-10-05 22:11:37,16.3333,-15.0,89.28,50,8,15.73
444,Mykolayiv,UA,2022-10-05 22:15:31,46.9659,31.9974,55.9,57,100,4.25
445,Asfi,MA,2022-10-05 22:15:32,32.2994,-9.2372,69.13,83,73,12.59
446,Vero Beach,US,2022-10-05 22:11:14,27.6386,-80.3973,80.04,61,0,10.36
447,Half Moon Bay,US,2022-10-05 22:15:32,37.4636,-122.4286,88.59,67,0,11.5
448,Dingle,PH,2022-10-05 22:15:32,10.9995,122.6711,76.78,90,100,5.91
449,Neryungri,RU,2022-10-05 22:15:33,56.6709,124.6491,22.71,90,100,10.96
450,Linares,CL,2022-10-05 22:15:33,-35.85,-71.6,61.25,61,20,5.28
451,Romitan,UZ,2022-10-05 22:15:34,39.9343,64.3814,51.75,46,0,11.5
452,Chifeng,CN,2022-10-05 22:15:34,42.2683,118.9636,34.56,33,99,1.9
453,Bilma,NE,2022-10-05 22:15:35,18.6853,12.9164,90.32,18,25,7.74
454,Asau,RO,2022-10-05 22:15:35,46.4333,26.4,43.72,81,98,6.33
455,Kualakapuas,ID,2022-10-05 22:15:35,-3.0091,114.3876,73.33,97,98,2.51
456,Eirunepe,BR,2022-10-05 22:16:36,-6.6603,-69.8736,83.08,64,75,1.66
457,Quimper,FR,2022-10-05 22:16:36,48.0,-4.1,55.96,93,75,4.61
458,Kefalos,GR,2022-10-05 22:16:37,36.7453,26.9589,70.02,56,0,17.27
459,Bukan,IR,2022-10-05 22:16:37,36.521,46.2089,65.82,22,0,3.87
460,Yerbogachen,RU,2022-10-05 22:16:38,61.2767,108.0108,26.29,84,57,4.25
461,Chateau-Thierry,FR,2022-10-05 22:16:38,49.05,3.4,58.35,84,71,11.23
462,Sisimiut,GL,2022-10-05 22:16:38,66.9395,-53.6735,29.62,85,38,6.42
463,Chicama,PE,2022-10-05 22:16:39,-7.8447,-79.1469,59.54,68,94,9.26
464,Myaundzha,RU,2022-10-05 22:16:39,63.0494,147.1858,13.95,77,100,5.79
465,Srednekolymsk,RU,2022-10-05 22:16:40,67.45,153.6833,20.84,91,100,23.42
466,Vadso,NO,2022-10-05 22:16:40,70.0744,29.7487,42.96,75,75,10.36
467,Karangampel,ID,2022-10-05 22:16:40,-6.4622,108.4519,79.3,76,98,6.44
468,Santo Domingo,DO,2022-10-05 22:15:42,18.5001,-69.9886,81.03,92,75,5.75
469,Erzin,TR,2022-10-05 22:16:41,36.9559,36.2,69.39,81,25,2.13
470,Urumqi,CN,2022-10-05 22:14:29,43.801,87.6005,43.75,57,0,2.24
471,Trairi,BR,2022-10-05 22:12:49,-3.2778,-39.2689,78.53,84,37,12.35
472,Sumbe,AO,2022-10-05 22:16:42,-11.2061,13.8437,73.63,85,68,9.19
473,Lavumisa,SZ,2022-10-05 22:16:42,-27.31,31.892,69.3,91,54,2.71
474,Galashki,RU,2022-10-05 22:16:43,43.1136,44.9894,58.15,80,100,3.49
475,Hienghene,NC,2022-10-05 22:16:43,-20.6833,164.9333,73.94,55,83,9.55
476,Moose Factory,CA,2022-10-05 22:16:44,51.2585,-80.6094,48.2,100,100,6.91
477,Shunyi,CN,2022-10-05 22:16:44,40.125,116.6453,35.55,93,0,4.47
478,Kifri,IQ,2022-10-05 22:16:45,34.6959,44.9661,87.06,14,0,6.89
479,Launceston,AU,2022-10-05 22:14:49,-41.45,147.1667,54.16,73,100,10.36
480,Krasnoye,UA,2022-10-05 22:16:45,49.9145,24.6134,47.01,80,98,7.23
481,Vilyuysk,RU,2022-10-05 22:16:46,63.7553,121.6247,28.96,97,100,5.59
482,Gornopravdinsk,RU,2022-10-05 22:16:46,60.05,69.9,43.45,97,100,6.69
483,Grajau,BR,2022-10-05 22:16:46,-5.8194,-46.1386,90.1,30,45,3.27
484,Honiara,SB,2022-10-05 22:16:47,-9.4333,159.95,83.79,62,100,6.51
485,Bismil,TR,2022-10-05 22:16:47,37.8486,40.6658,67.73,29,97,0.63
486,Jurm,AF,2022-10-05 22:16:48,36.8648,70.8342,48.85,50,2,1.19
487,Nicoya,CR,2022-10-05 22:16:48,10.1483,-85.452,80.2,86,89,0.31
488,Lagoa,PT,2022-10-05 22:16:48,39.05,-27.9833,69.04,84,100,18.99
489,Labuhan,ID,2022-10-05 22:16:49,-6.8844,112.2051,77.11,85,100,11.65
490,Kropotkin,RU,2022-10-05 22:16:50,45.4375,40.5756,57.36,64,94,4.99
491,Ihosy,MG,2022-10-05 22:16:50,-22.4,46.1167,65.17,75,0,6.67
492,Fairbanks,US,2022-10-05 22:15:36,64.8378,-147.7164,40.08,75,75,5.75
493,Inuvik,CA,2022-10-05 22:16:51,68.3499,-133.7218,36.46,87,100,10.36
494,Veraval,IN,2022-10-05 22:16:51,20.9,70.3667,80.01,77,62,14.27
495,Boa Vista,BR,2022-10-05 22:12:47,2.8197,-60.6733,82.38,65,75,8.05
496,Mgandu,TZ,2022-10-05 22:16:52,-5.95,34.1333,65.97,44,8,10.6
497,Nelidovo,RU,2022-10-05 22:16:52,56.2211,32.7774,46.24,98,100,6.17
498,Luau,AO,2022-10-05 22:16:52,-10.7073,22.2247,70.95,60,99,3.91
499,Grand-Bourg,GP,2022-10-05 22:16:53,15.8835,-61.3148,82.6,76,89,20.22
500,Daru,PG,2022-10-05 22:16:53,-9.0763,143.2092,80.74,87,97,15.75
501,Ciudad Bolivar,VE,2022-10-05 22:16:54,8.1222,-63.5497,83.37,71,83,4.81
502,Westport,US,2022-10-05 22:15:21,41.1415,-73.3579,61.29,90,100,10.36
503,Nordby,DK,2022-10-05 22:17:54,55.446,8.3979,55.63,93,75,17.27
504,Tucano,BR,2022-10-05 22:17:55,-10.9631,-38.7867,80.02,52,10,14.5
505,Buchanan,LR,2022-10-05 22:17:55,5.8808,-10.0467,76.6,90,94,5.32
506,Balassagyarmat,HU,2022-10-05 22:17:56,48.073,19.2961,51.19,75,99,2.46
507,Orange Walk,BZ,2022-10-05 22:17:56,17.8333,-88.8333,80.1,86,43,5.75
508,Santona,ES,2022-10-05 22:17:56,43.4439,-3.4576,66.51,84,34,4.61
509,Chivilcoy,AR,2022-10-05 22:17:57,-34.8957,-60.0167,68.5,33,100,7.65
510,Sumoto,JP,2022-10-05 22:17:57,34.35,134.9,66.24,78,100,18.57
511,Kampong Thum,KH,2022-10-05 22:17:58,12.7111,104.8887,72.19,94,100,3.2
512,Kulunda,RU,2022-10-05 22:17:58,52.566,78.9385,46.31,80,97,8.08
513,Sakakah,SA,2022-10-05 22:17:59,29.9697,40.2064,85.57,15,21,11.54
514,Touros,BR,2022-10-05 22:17:59,-5.1989,-35.4608,77.72,85,0,12.68
515,North Platte,US,2022-10-05 22:17:06,41.1239,-100.7654,75.11,38,20,11.01
516,Nome,US,2022-10-05 22:18:00,64.5011,-165.4064,40.15,81,40,11.5
517,Bansko,BG,2022-10-05 22:18:00,41.8383,23.4885,45.45,67,99,2.53
518,Ancud,CL,2022-10-05 22:18:01,-41.8697,-73.8203,48.47,94,100,26.24
519,Traverse City,US,2022-10-05 22:18:01,44.7631,-85.6206,73.47,49,75,8.05
520,Bandarbeyla,SO,2022-10-05 22:18:02,9.4942,50.8122,77.07,83,67,22.53
521,Zhaozhou,CN,2022-10-05 22:18:02,45.6833,125.3167,31.55,45,4,7.05
522,Gat,IL,2022-10-05 22:18:02,31.61,34.7642,74.39,100,0,4.74
523,Skeldon,GY,2022-10-05 22:18:03,5.8833,-57.1333,80.02,80,98,7.65
524,Dongli,CN,2022-10-05 22:18:03,23.5656,116.8194,73.38,88,20,0.0
525,Athabasca,CA,2022-10-05 22:18:04,54.7169,-113.2854,52.21,46,99,8.81
526,Ermoupolis,GR,2022-10-05 22:18:04,37.4423,24.9425,68.7,49,0,27.63
527,Puerto Escondido,MX,2022-10-05 22:17:34,15.85,-97.0667,86.83,58,20,4.61
528,Pismo Beach,US,2022-10-05 22:18:05,35.1428,-120.6413,89.29,57,0,11.5
529,Mumford,GH,2022-10-05 22:17:06,5.2618,-0.759,76.35,92,43,9.91
530,Port Hawkesbury,CA,2022-10-05 22:18:05,45.6169,-61.3485,57.58,91,100,8.01
531,Viedma,AR,2022-10-05 22:13:09,-40.8135,-62.9967,66.96,38,22,13.15
532,La Macarena,CO,2022-10-05 22:18:06,2.1837,-73.7849,82.35,75,100,3.22
533,Kuldur,RU,2022-10-05 22:18:07,49.2167,131.6333,27.93,64,46,7.83
534,Oriximina,BR,2022-10-05 22:18:07,-1.7656,-55.8661,87.37,48,86,2.44
535,Kalmunai,LK,2022-10-05 22:18:07,7.4167,81.8167,78.12,81,98,5.21
536,Ust-Kalmanka,RU,2022-10-05 22:18:08,52.1207,83.305,45.37,49,100,12.28
537,Tahta,EG,2022-10-05 22:18:08,26.7693,31.5021,79.52,33,0,7.92
538,Borskoye,RU,2022-10-05 22:18:09,53.0333,51.7167,50.04,62,100,3.04
539,Vilhena,BR,2022-10-05 22:18:09,-12.7406,-60.1458,80.82,65,40,3.44
540,Isa Khel,AF,2022-10-05 22:18:09,36.6702,68.8443,63.14,20,0,4.34
541,Nanakuli,US,2022-10-05 22:18:10,21.3906,-158.1547,87.75,60,75,6.91
542,Sao Joao Da Barra,BR,2022-10-05 22:18:11,-21.6403,-41.0511,73.49,89,48,10.45
543,Watsa,CD,2022-10-05 22:18:11,3.0372,29.5355,63.43,98,93,2.73
544,Hasaki,JP,2022-10-05 22:18:11,35.7333,140.8333,61.29,72,100,25.05
545,Takoradi,GH,2022-10-05 22:15:41,4.8845,-1.7554,75.63,92,9,7.23
546,Puerto Cabezas,NI,2022-10-05 22:18:12,14.0351,-83.3888,84.16,84,40,6.91
547,Kahului,US,2022-10-05 22:18:12,20.8947,-156.47,89.62,64,40,18.41
548,Koumac,NC,2022-10-05 22:18:13,-20.5667,164.2833,74.98,57,74,4.63
549,Dawei,MM,2022-10-05 22:19:13,14.0833,98.2,75.09,92,59,3.22
550,Tomra,NO,2022-10-05 22:19:14,62.5833,6.9333,51.78,84,88,8.93
551,Vanavara,RU,2022-10-05 22:19:14,60.34,102.2797,26.69,83,52,3.15
552,Naberera,TZ,2022-10-05 22:19:14,-4.2,36.9333,59.54,88,21,11.74
553,Cherskiy,RU,2022-10-05 22:19:15,68.75,161.3,24.48,95,100,12.84
554,Mago,RU,2022-10-05 22:19:16,53.2514,140.1822,30.61,55,52,8.28
555,Buncrana,IE,2022-10-05 22:19:16,55.1333,-7.45,51.57,79,32,18.7
556,Monrovia,LR,2022-10-05 22:15:00,6.3005,-10.7969,76.77,88,87,5.12
557,Soyo,AO,2022-10-05 22:16:22,-6.1349,12.3689,75.65,87,90,9.64
558,Isangel,VU,2022-10-05 22:19:17,-19.55,169.2667,78.91,83,75,4.61
559,Farah,AF,2022-10-05 22:19:17,32.5,62.5,62.92,18,0,4.29
560,Henties Bay,NA,2022-10-05 22:19:18,-22.116,14.2845,54.16,94,10,6.42
561,Kajaani,FI,2022-10-05 22:19:18,64.2273,27.7285,46.45,100,100,11.5
562,Kailua,US,2022-10-05 22:19:19,21.4022,-157.7394,87.78,73,61,1.01
563,Banjarmasin,ID,2022-10-05 22:19:19,-3.3244,114.591,75.34,94,57,3.0
564,Atar,MR,2022-10-05 22:19:20,20.5169,-13.0499,95.05,15,35,11.79
